id,flightcompany,flightnumber,flighttype,飞机编号,座位数,执飞飞机,日期,始发,计划到达,实际到达,计划起飞,实际起飞,航站楼,登机口,出口,方式,行李转盘,tag,频率,承运方
5727,MU                  ,MU5129              ,321,,,,,,,,,,,,,,,1,,
5728,MU                  ,MU5130              ,321,,,,,,,,,,,,,,,1,,
5729,MU                  ,MU5131              ,320,,,,,,,,,,,,,,,1,,
5730,MU                  ,MU5131              ,321,,,,,,,,,,,,,,,1,,
5731,MU                  ,MU5132              ,320,,,,,,,,,,,,,,,1,,
5732,MU                  ,MU5132              ,321,,,,,,,,,,,,,,,1,,
5733,MU                  ,MU5133              ,738,,,,,,,,,,,,,,,1,,
5734,MU                  ,MU5134              ,738,,,,,,,,,,,,,,,1,,
5735,MU                  ,MU5135              ,320,,,,,,,,,,,,,,,1,,
5736,MU                  ,MU5136              ,320,,,,,,,,,,,,,,,1,,
5737,MU                  ,MU5136              ,321,,,,,,,,,,,,,,,1,,
5738,MU                  ,MU5137              ,321,,,,,,,,,,,,,,,1,,
5739,MU                  ,MU5137              ,332,,,,,,,,,,,,,,,1,,
5740,MU                  ,MU5137              ,333,,,,,,,,,,,,,,,1,,
5741,MU                  ,MU5137              ,773,,,,,,,,,,,,,,,1,,
5742,MU                  ,MU5138              ,332,,,,,,,,,,,,,,,1,,
5743,MU                  ,MU5138              ,333,,,,,,,,,,,,,,,1,,
5744,MU                  ,MU5138              ,773,,,,,,,,,,,,,,,1,,
5745,MU                  ,MU5139              ,321,,,,,,,,,,,,,,,1,,
5746,MU                  ,MU5140              ,321,,,,,,,,,,,,,,,1,,
5747,MU                  ,MU5147              ,321,,,,,,,,,,,,,,,1,,
5748,MU                  ,MU5148              ,321,,,,,,,,,,,,,,,1,,
5749,MU                  ,MU5149              ,320,,,,,,,,,,,,,,,1,,
5750,MU                  ,MU5149              ,321,,,,,,,,,,,,,,,1,,
5751,MU                  ,MU5150              ,320,,,,,,,,,,,,,,,1,,
5752,MU                  ,MU5150              ,321,,,,,,,,,,,,,,,1,,
5753,MU                  ,MU5151              ,321,,,,,,,,,,,,,,,1,,
5754,MU                  ,MU5151              ,333,,,,,,,,,,,,,,,1,,
5755,MU                  ,MU5152              ,20N                 ,,,,,,,,,,,,,,,1,,
5756,MU                  ,MU5152              ,320,,,,,,,,,,,,,,,1,,
5757,MU                  ,MU5152              ,321,,,,,,,,,,,,,,,1,,
5758,MU                  ,MU5152              ,333,,,,,,,,,,,,,,,1,,
5759,MU                  ,MU5152              ,773,,,,,,,,,,,,,,,1,,
5760,MU                  ,MU5153              ,321,,,,,,,,,,,,,,,1,,
5761,MU                  ,MU5153              ,333,,,,,,,,,,,,,,,1,,
5762,MU                  ,MU5153              ,738,,,,,,,,,,,,,,,1,,
5763,MU                  ,MU5154              ,321,,,,,,,,,,,,,,,1,,
5764,MU                  ,MU5154              ,333,,,,,,,,,,,,,,,1,,
5765,MU                  ,MU5154              ,738,,,,,,,,,,,,,,,1,,
5766,MU                  ,MU5155              ,20N                 ,,,,,,,,,,,,,,,1,,
5767,MU                  ,MU5155              ,320,,,,,,,,,,,,,,,1,,
5768,MU                  ,MU5156              ,320,,,,,,,,,,,,,,,1,,
5769,MU                  ,MU5156              ,333,,,,,,,,,,,,,,,1,,
5770,MU                  ,MU5157              ,321,,,,,,,,,,,,,,,1,,
5771,MU                  ,MU5157              ,333,,,,,,,,,,,,,,,1,,
5772,MU                  ,MU5157              ,738,,,,,,,,,,,,,,,1,,
5773,MU                  ,MU5158              ,321,,,,,,,,,,,,,,,1,,
5774,MU                  ,MU5158              ,333,,,,,,,,,,,,,,,1,,
5775,MU                  ,MU5158              ,738,,,,,,,,,,,,,,,1,,
5776,MU                  ,MU5159              ,333,,,,,,,,,,,,,,,1,,
5777,MU                  ,MU5159A             ,333,,,,,,,,,,,,,,,1,,
5778,MU                  ,MU5160              ,321,,,,,,,,,,,,,,,1,,
5779,MU                  ,MU5160              ,333,,,,,,,,,,,,,,,1,,
5780,MU                  ,MU5160              ,773,,,,,,,,,,,,,,,1,,
5781,MU                  ,MU5161              ,320,,,,,,,,,,,,,,,1,,
5782,MU                  ,MU5161              ,321,,,,,,,,,,,,,,,1,,
5783,MU                  ,MU5162              ,320,,,,,,,,,,,,,,,1,,
5784,MU                  ,MU5162              ,321,,,,,,,,,,,,,,,1,,
5785,MU                  ,MU5163              ,321,,,,,,,,,,,,,,,1,,
5786,MU                  ,MU5164              ,321,,,,,,,,,,,,,,,1,,
5787,MU                  ,MU5165              ,320,,,,,,,,,,,,,,,1,,
5788,MU                  ,MU5165              ,321,,,,,,,,,,,,,,,1,,
5789,MU                  ,MU5165              ,738,,,,,,,,,,,,,,,1,,
5790,MU                  ,MU5166              ,320,,,,,,,,,,,,,,,1,,
5791,MU                  ,MU5166              ,321,,,,,,,,,,,,,,,1,,
5792,MU                  ,MU5166              ,738,,,,,,,,,,,,,,,1,,
5793,MU                  ,MU5167              ,320,,,,,,,,,,,,,,,1,,
5794,MU                  ,MU5167              ,321,,,,,,,,,,,,,,,1,,
5795,MU                  ,MU5168              ,320,,,,,,,,,,,,,,,1,,
5796,MU                  ,MU5168              ,321,,,,,,,,,,,,,,,1,,
5797,MU                  ,MU5169              ,320,,,,,,,,,,,,,,,1,,
5798,MU                  ,MU516T              ,320,,,,,,,,,,,,,,,1,,
5799,MU                  ,MU516U              ,320,,,,,,,,,,,,,,,1,,
5800,MU                  ,MU5170              ,320,,,,,,,,,,,,,,,1,,
5801,MU                  ,MU5171              ,320,,,,,,,,,,,,,,,1,,
5802,MU                  ,MU5172              ,320,,,,,,,,,,,,,,,1,,
5803,MU                  ,MU5173              ,320,,,,,,,,,,,,,,,1,,
5804,MU                  ,MU5173              ,321,,,,,,,,,,,,,,,1,,
5805,MU                  ,MU5174              ,320,,,,,,,,,,,,,,,1,,
5806,MU                  ,MU5174              ,321,,,,,,,,,,,,,,,1,,
5807,MU                  ,MU5175              ,320,,,,,,,,,,,,,,,1,,
5808,MU                  ,MU5176              ,320,,,,,,,,,,,,,,,1,,
5809,MU                  ,MU5177              ,320,,,,,,,,,,,,,,,1,,
5810,MU                  ,MU5177              ,321,,,,,,,,,,,,,,,1,,
5811,MU                  ,MU5178              ,320,,,,,,,,,,,,,,,1,,
5812,MU                  ,MU5178              ,321,,,,,,,,,,,,,,,1,,
5813,MU                  ,MU5179              ,320,,,,,,,,,,,,,,,1,,
5814,MU                  ,MU5180              ,320,,,,,,,,,,,,,,,1,,
5815,MU                  ,MU5180              ,321,,,,,,,,,,,,,,,1,,
5816,MU                  ,MU5181              ,333,,,,,,,,,,,,,,,1,,
5817,MU                  ,MU5182              ,333,,,,,,,,,,,,,,,1,,
5818,MU                  ,MU5183              ,321,,,,,,,,,,,,,,,1,,
5819,MU                  ,MU5183              ,332,,,,,,,,,,,,,,,1,,
5820,MU                  ,MU5183              ,333,,,,,,,,,,,,,,,1,,
5821,MU                  ,MU5184              ,320,,,,,,,,,,,,,,,1,,
5822,MU                  ,MU5184              ,321,,,,,,,,,,,,,,,1,,
5823,MU                  ,MU5185              ,320,,,,,,,,,,,,,,,1,,
5824,MU                  ,MU5186              ,321,,,,,,,,,,,,,,,1,,
5825,MU                  ,MU5186              ,332,,,,,,,,,,,,,,,1,,
5826,MU                  ,MU5186              ,333,,,,,,,,,,,,,,,1,,
5827,MU                  ,MU5186A             ,321,,,,,,,,,,,,,,,1,,
5828,MU                  ,MU5187              ,320,,,,,,,,,,,,,,,1,,
5829,MU                  ,MU5188              ,320,,,,,,,,,,,,,,,1,,
5830,MU                  ,MU5193              ,320,,,,,,,,,,,,,,,1,,
5831,MU                  ,MU5193              ,321,,,,,,,,,,,,,,,1,,
5832,MU                  ,MU5194              ,320,,,,,,,,,,,,,,,1,,
5833,MU                  ,MU5194              ,321,,,,,,,,,,,,,,,1,,
5834,MU                  ,MU5195              ,321,,,,,,,,,,,,,,,1,,
5835,MU                  ,MU5196              ,320,,,,,,,,,,,,,,,1,,
5836,MU                  ,MU5196              ,321,,,,,,,,,,,,,,,1,,
5837,MU                  ,MU5197              ,320,,,,,,,,,,,,,,,1,,
5838,MU                  ,MU5197              ,321,,,,,,,,,,,,,,,1,,
5839,MU                  ,MU5197              ,738,,,,,,,,,,,,,,,1,,
5840,MU                  ,MU5198              ,320,,,,,,,,,,,,,,,1,,
5841,MU                  ,MU5198              ,321,,,,,,,,,,,,,,,1,,
5842,MU                  ,MU5217              ,738,,,,,,,,,,,,,,,1,,
5843,MU                  ,MU5227              ,320,,,,,,,,,,,,,,,1,,
5844,MU                  ,MU5227              ,321,,,,,,,,,,,,,,,1,,
5845,MU                  ,MU5228              ,320,,,,,,,,,,,,,,,1,,
5846,MU                  ,MU5228              ,321,,,,,,,,,,,,,,,1,,
5847,MU                  ,MU525               ,321,,,,,,,,,,,,,,,1,,
5848,MU                  ,MU526               ,321,,,,,,,,,,,,,,,1,,
5849,MU                  ,MU5273              ,319,,,,,,,,,,,,,,,1,,
5850,MU                  ,MU5273              ,320,,,,,,,,,,,,,,,1,,
5851,MU                  ,MU5274              ,319,,,,,,,,,,,,,,,1,,
5852,MU                  ,MU5274              ,320,,,,,,,,,,,,,,,1,,
5853,MU                  ,MU5281              ,333,,,,,,,,,,,,,,,1,,
5854,MU                  ,MU5282              ,333,,,,,,,,,,,,,,,1,,
5855,MU                  ,MU5291              ,738,,,,,,,,,,,,,,,1,,
5856,MU                  ,MU5291              ,73G                 ,,,,,,,,,,,,,,,1,,
5857,MU                  ,MU5292              ,738,,,,,,,,,,,,,,,1,,
5858,MU                  ,MU5292              ,73G                 ,,,,,,,,,,,,,,,1,,
5859,MU                  ,MU5293              ,738,,,,,,,,,,,,,,,1,,
5860,MU                  ,MU5294              ,738,,,,,,,,,,,,,,,1,,
5861,MU                  ,MU5295              ,738,,,,,,,,,,,,,,,1,,
5862,MU                  ,MU5295              ,73G                 ,,,,,,,,,,,,,,,1,,
5863,MU                  ,MU5298              ,738,,,,,,,,,,,,,,,1,,
5864,MU                  ,MU5298              ,73G                 ,,,,,,,,,,,,,,,1,,
5865,MU                  ,MU5299              ,738,,,,,,,,,,,,,,,1,,
5866,MU                  ,MU5299              ,73G                 ,,,,,,,,,,,,,,,1,,
5867,MU                  ,MU5300              ,738,,,,,,,,,,,,,,,1,,
5868,MU                  ,MU5300              ,73G                 ,,,,,,,,,,,,,,,1,,
5869,MU                  ,MU5331              ,333,,,,,,,,,,,,,,,1,,
5870,MU                  ,MU535               ,321,,,,,,,,,,,,,,,1,,
5871,MU                  ,MU536               ,321,,,,,,,,,,,,,,,1,,
5872,MU                  ,MU536A              ,321,,,,,,,,,,,,,,,1,,
5873,MU                  ,MU5391              ,333,,,,,,,,,,,,,,,1,,
5874,MU                  ,MU5392              ,333,,,,,,,,,,,,,,,1,,
5875,MU                  ,MU5457              ,320,,,,,,,,,,,,,,,1,,
5876,MU                  ,MU5457              ,321,,,,,,,,,,,,,,,1,,
5877,MU                  ,MU5458              ,320,,,,,,,,,,,,,,,1,,
5878,MU                  ,MU5458              ,321,,,,,,,,,,,,,,,1,,
5879,MU                  ,MU5491              ,738,,,,,,,,,,,,,,,1,,
5880,MU                  ,MU5492              ,738,,,,,,,,,,,,,,,1,,
5881,MU                  ,MU5527              ,320,,,,,,,,,,,,,,,1,,
5882,MU                  ,MU5527              ,738,,,,,,,,,,,,,,,1,,
5883,MU                  ,MU5528              ,320,,,,,,,,,,,,,,,1,,
5884,MU                  ,MU5528              ,738,,,,,,,,,,,,,,,1,,
5885,MU                  ,MU563               ,321,,,,,,,,,,,,,,,1,,
5886,MU                  ,MU563               ,332,,,,,,,,,,,,,,,1,,
5887,MU                  ,MU563               ,333,,,,,,,,,,,,,,,1,,
5888,MU                  ,MU563               ,773,,,,,,,,,,,,,,,1,,
5889,MU                  ,MU5635              ,320,,,,,,,,,,,,,,,1,,
5890,MU                  ,MU5636              ,320,,,,,,,,,,,,,,,1,,
5891,MU                  ,MU564               ,321,,,,,,,,,,,,,,,1,,
5892,MU                  ,MU564               ,332,,,,,,,,,,,,,,,1,,
5893,MU                  ,MU564               ,333,,,,,,,,,,,,,,,1,,
5894,MU                  ,MU564               ,773,,,,,,,,,,,,,,,1,,
5895,MU                  ,MU5677              ,320,,,,,,,,,,,,,,,1,,
5896,MU                  ,MU5678              ,320,,,,,,,,,,,,,,,1,,
5897,MU                  ,MU5693              ,321,,,,,,,,,,,,,,,1,,
5898,MU                  ,MU5694              ,321,,,,,,,,,,,,,,,1,,
5899,MU                  ,MU5695              ,321,,,,,,,,,,,,,,,1,,
5900,MU                  ,MU5696              ,321,,,,,,,,,,,,,,,1,,
5901,MU                  ,MU5701              ,738,,,,,,,,,,,,,,,1,,
5902,MU                  ,MU5702              ,738,,,,,,,,,,,,,,,1,,
5903,MU                  ,MU5703              ,321,,,,,,,,,,,,,,,1,,
5904,MU                  ,MU5703              ,332,,,,,,,,,,,,,,,1,,
5905,MU                  ,MU5703              ,738,,,,,,,,,,,,,,,1,,
5906,MU                  ,MU5703              ,7M8                 ,,,,,,,,,,,,,,,1,,
5907,MU                  ,MU5704              ,321,,,,,,,,,,,,,,,1,,
5908,MU                  ,MU5704              ,332,,,,,,,,,,,,,,,1,,
5909,MU                  ,MU5704              ,738,,,,,,,,,,,,,,,1,,
5910,MU                  ,MU5704              ,7M8                 ,,,,,,,,,,,,,,,1,,
5911,MU                  ,MU5705              ,738,,,,,,,,,,,,,,,1,,
5912,MU                  ,MU5705              ,7M8                 ,,,,,,,,,,,,,,,1,,
5913,MU                  ,MU5706              ,738,,,,,,,,,,,,,,,1,,
5914,MU                  ,MU5706              ,7M8                 ,,,,,,,,,,,,,,,1,,
5915,MU                  ,MU5707              ,738,,,,,,,,,,,,,,,1,,
5916,MU                  ,MU5708              ,738,,,,,,,,,,,,,,,1,,
5917,MU                  ,MU5709              ,738,,,,,,,,,,,,,,,1,,
5918,MU                  ,MU5709              ,73G                 ,,,,,,,,,,,,,,,1,,
5919,MU                  ,MU5709              ,7M8                 ,,,,,,,,,,,,,,,1,,
5920,MU                  ,MU5710              ,738,,,,,,,,,,,,,,,1,,
5921,MU                  ,MU5710              ,73G                 ,,,,,,,,,,,,,,,1,,
5922,MU                  ,MU5710              ,7M8                 ,,,,,,,,,,,,,,,1,,
5923,MU                  ,MU5711              ,332,,,,,,,,,,,,,,,1,,
5924,MU                  ,MU5711              ,738,,,,,,,,,,,,,,,1,,
5925,MU                  ,MU5711              ,789,,,,,,,,,,,,,,,1,,
5926,MU                  ,MU5711              ,7M8                 ,,,,,,,,,,,,,,,1,,
5927,MU                  ,MU5712              ,332,,,,,,,,,,,,,,,1,,
5928,MU                  ,MU5712              ,738,,,,,,,,,,,,,,,1,,
5929,MU                  ,MU5712              ,789,,,,,,,,,,,,,,,1,,
5930,MU                  ,MU5712              ,7M8                 ,,,,,,,,,,,,,,,1,,
5931,MU                  ,MU5713              ,738,,,,,,,,,,,,,,,1,,
5932,MU                  ,MU5714              ,738,,,,,,,,,,,,,,,1,,
5933,MU                  ,MU5789              ,738,,,,,,,,,,,,,,,1,,
5934,MU                  ,MU5790              ,738,,,,,,,,,,,,,,,1,,
5935,MU                  ,MU591               ,333,,,,,,,,,,,,,,,1,,
5936,MU                  ,MU7087              ,321,,,,,,,,,,,,,,,1,,
5937,MU                  ,MU7088              ,321,,,,,,,,,,,,,,,1,,
5938,MU                  ,MU711               ,332,,,,,,,,,,,,,,,1,,
5939,MU                  ,MU712               ,332,,,,,,,,,,,,,,,1,,
5940,MU                  ,MU7183              ,321,,,,,,,,,,,,,,,1,,
5941,MU                  ,MU7183              ,332,,,,,,,,,,,,,,,1,,
5942,MU                  ,MU7184              ,321,,,,,,,,,,,,,,,1,,
5943,MU                  ,MU7184              ,332,,,,,,,,,,,,,,,1,,
5944,MU                  ,MU7187              ,321,,,,,,,,,,,,,,,1,,
5945,MU                  ,MU7188              ,321,,,,,,,,,,,,,,,1,,
5946,MU                  ,MU7191              ,321,,,,,,,,,,,,,,,1,,
5947,MU                  ,MU7191              ,333,,,,,,,,,,,,,,,1,,
5948,MU                  ,MU7192              ,321,,,,,,,,,,,,,,,1,,
5949,MU                  ,MU7192              ,333,,,,,,,,,,,,,,,1,,
5950,MU                  ,MU727               ,332,,,,,,,,,,,,,,,1,,
5951,MU                  ,MU728               ,332,,,,,,,,,,,,,,,1,,
5952,MU                  ,MU743               ,321,,,,,,,,,,,,,,,1,,
5953,MU                  ,MU743A              ,321,,,,,,,,,,,,,,,1,,
5954,MU                  ,MU744               ,321,,,,,,,,,,,,,,,1,,
5955,MU                  ,MU763               ,333,,,,,,,,,,,,,,,1,,
5956,MU                  ,MU764               ,333,,,,,,,,,,,,,,,1,,
5957,MU                  ,MU7764              ,333,,,,,,,,,,,,,,,1,,
5958,MU                  ,MU781               ,333,,,,,,,,,,,,,,,1,,
5959,MU                  ,MU782               ,333,,,,,,,,,,,,,,,1,,
5960,MU                  ,MU8764              ,333,,,,,,,,,,,,,,,1,,
5961,MU                  ,MU9004              ,333,,,,,,,,,,,,,,,1,,
5962,MU                  ,MU9005              ,333,,,,,,,,,,,,,,,1,,
5963,MU                  ,MU9667              ,738,,,,,,,,,,,,,,,1,,
5964,MU                  ,MU9668              ,738,,,,,,,,,,,,,,,1,,
5965,MU                  ,MU9701              ,73G                 ,,,,,,,,,,,,,,,1,,
5966,MU                  ,MU9702              ,73G                 ,,,,,,,,,,,,,,,1,,
5967,MU                  ,MU9703              ,738,,,,,,,,,,,,,,,1,,
5968,MU                  ,MU9703              ,73G                 ,,,,,,,,,,,,,,,1,,
5969,MU                  ,MU9704              ,738,,,,,,,,,,,,,,,1,,
5970,MU                  ,MU9704              ,73G                 ,,,,,,,,,,,,,,,1,,
5971,MU                  ,MU9705              ,73G                 ,,,,,,,,,,,,,,,1,,
5972,MU                  ,MU9706              ,73G                 ,,,,,,,,,,,,,,,1,,
5973,MU                  ,MU9707              ,73G                 ,,,,,,,,,,,,,,,1,,
5974,MU                  ,MU9708              ,73G                 ,,,,,,,,,,,,,,,1,,
5975,MU                  ,MU9709              ,738,,,,,,,,,,,,,,,1,,
5976,MU                  ,MU9709A             ,738,,,,,,,,,,,,,,,1,,
5977,MU                  ,MU9710              ,738,,,,,,,,,,,,,,,1,,
5978,MU                  ,MU9723              ,73G                 ,,,,,,,,,,,,,,,1,,
5979,MU                  ,MU9724              ,73G                 ,,,,,,,,,,,,,,,1,,
5980,NH                  ,NH1921              ,763,,,,,,,,,,,,,,,1,,
5981,NH                  ,NH1922              ,763,,,,,,,,,,,,,,,1,,
5982,NH                  ,NH955               ,320,,,,,,,,,,,,,,,1,,
